Time,Position+AF8-x,Position+AF8-y,Metrics
3569.9737598896,13,31,0.0354579985
3570.9930429459,12,31,0.0908320025
3573.989207983,12,32,0.1206099987
3595.030023098,11,32,0.2792499959
3599.0429160595,10,32,0.5921400189
3602.0544428825,9,32,1.1499999762
3606.0560219288,8,32,2.0453000069
3610.0743210316,7,32,3.3315999508
3614.0694279671,6,32,4.9702000618
3617.0843820572,6,31,4.0514001846
3619.0734241009,5,31,5.6087999344
3623.1664218903,4,31,7.1114001274
3628.1583769322,3,31,8.2576999664
3632.1684999466,2,31,8.7819004059
3636.169960022,1,31,8.5532999039
3640.1757180691,0,31,7.6296000481
3649.1948740482,+AC0-1,31,6.2328000069
3654.1947050095,+AC0-2,31,4.6633000374
3658.2154920101,+AC0-3,31,3.1953999996
3663.2275769711,+AC0-4,31,2.0051999092
3668.2178299427,+AC0-5,31,1.1525000334
3672.2150809765,+AC0-6,31,0.6066300273
3677.2526679039,+AC0-7,31,0.2924399972
3681.2318060398,+AC0-8,31,0.1291099936
3685.2445058823,+AC0-9,31,0.0522050001
3689.2603430748,+AC0-10,31,0.0193319991
3693.2629458904,+AC0-11,31,0.0065564001
3698.2520399094,+AC0-12,31,0.0020365
3702.2583520413,+AC0-13,31,0
3706.2744729519,+AC0-14,31,0
3728.3014509678,+AC0-14,32,0
3732.2925889492,+AC0-14,33,0
3735.3196020126,+AC0-14,34,0
3755.3225579262,+AC0-13,34,0
3758.3422570229,+AC0-12,34,0.001727
3762.3539500237,+AC0-11,34,0.0057843998
3765.3560490608,+AC0-10,34,0.0177439991
3769.3716719151,+AC0-9,34,0.0498499982
3774.3663480282,+AC0-8,34,0.1282600015
3778.4067339897,+AC0-7,34,0.3022400141
3782.3782188892,+AC0-6,34,0.6522600055
3786.3921289444,+AC0-5,33,1.2695000172
3790.3956100941,+AC0-4,33,2.2678999901
3795.4232399464,+AC0-3,33,3.7104001045
3799.4152739048,+AC0-2,33,5.5597000122
3804.42907691,+AC0-1,33,7.6296000481
3808.4487090111,0,33,9.5888996124
3816.4418740273,1,33,11.0369997025
3820.4505770207,2,33,11.6350002289
3823.459403038,3,33,11.2329998016
3828.4614570141,4,33,9.932100296
3833.4832839966,5,33,8.0427999496
3837.4973728657,6,33,5.964799881
3841.512098074,7,33,4.0514001846
3845.5138149262,8,33,2.5202000141
3850.531332016,9,33,1.4357999563
3855.5117490292,10,33,0.7491300106
3858.5270240307,11,33,0.3579699993
3862.5219330788,12,33,0.1566600055
3865.5213298798,12,32,0.1206099987
3867.5341510773,13,32,0.0477060005
3888.5647439957,13,33,0.0627890006
3892.5709168911,13,34,0.0808449984
3895.5675549507,13,35,0.1018299982
3916.6194319725,12,35,0.2474499941
3919.6294009686,11,35,0.5507100224
3923.6086480618,10,35,1.1224999428
3926.649764061,9,35,2.095400095
3931.6378290653,8,35,3.5822000504
3934.6303470135,7,35,5.6087999344
3938.6262750626,6,35,8.0427999496
3942.6519858837,5,35,10.5620002747
3947.6477379799,4,35,12.704000473
3951.6559250355,3,35,13.9940004349
3956.6551570892,2,35,14.1180000305
3960.6632940769,1,35,13.0439996719
3965.7097580433,0,35,11.0369997025
3973.6919550896,+AC0-1,35,8.5532999039
3977.686661005,+AC0-2,35,6.0706000328
3982.7006070614,+AC0-3,35,3.9460000992
3986.7194769383,+AC0-4,35,2.3489999771
3990.7150678635,+AC0-5,35,1.2806999683
3995.7397649288,+AC0-6,35,0.6394900084
3999.728705883,+AC0-7,35,0.2924399972
4003.7581450939,+AC0-8,35,0.1224799976
4008.7649309635,+AC0-9,35,0.0469780006
4012.751760006,+AC0-10,35,0.0165030006
4016.7583200932,+AC0-11,35,0.0053093
4021.8008730412,+AC0-12,35,0.0015644
4026.7915558815,+AC0-13,35,0
4051.8284010887,+AC0-13,36,0
4053.8402600288,+AC0-14,36,0
4055.850826025,+AC0-14,37,0
4058.8706560135,+AC0-14,38,0
4076.8785290718,+AC0-13,38,0
4079.8889260292,+AC0-12,38,0.0010191
4083.8854699135,+AC0-11,38,0.0035981999
4087.8941659927,+AC0-10,38,0.0116360001
4091.8842940331,+AC0-9,38,0.0344600007
4096.9052140713,+AC0-8,38,0.0934650004
4100.9214060307,+AC0-7,38,0.2321700007
4104.9184038639,+AC0-6,38,0.5281900167
4107.9365439415,+AC0-6,37,0.5754600167
4109.9290649891,+AC0-5,37,1.1833000183
4113.9356069565,+AC0-4,37,2.228399992
4117.9441280365,+AC0-3,37,3.8431999683
4122.9519948959,+AC0-2,37,6.0706000328
4126.9438519478,+AC0-1,37,8.7819004059
4130.9602298737,0,37,11.6350002289
4139.9709300995,1,37,14.1180000305
4143.9991149902,2,37,15.6879997253
4147.9934589863,3,37,15.9659996033
4153.0000760555,4,37,14.8819999695
4158.0053100586,5,37,12.704000473
4161.999172926,6,37,9.932100296
4166.0228769779,7,37,7.1114001274
4170.0230140686,8,37,4.6633000374
4174.0332200527,9,37,2.8006000519
4180.0620598793,10,37,1.5404000282
4183.0503430367,11,37,0.775940001
4188.0870199204,12,37,0.3579699993
4193.0562000275,13,37,0.1512500048
4214.1053109169,12,37,0.3579699993
4215.0977230072,12,38,0.4165900052
4219.1050748825,12,39,0.4742600024
4222.1041269302,12,40,0.5281900167
4242.1481659412,11,40,1.1004999876
4246.1526088715,10,40,2.0999999046
4248.1245269775,10,39,1.9359999895
4249.1574649811,9,39,3.4282000065
4253.1712179184,8,39,5.5597000122
4258.1579248905,7,39,8.2576999664
4262.1858348847,6,39,11.2329998016
4266.1896810532,5,39,13.9940004349
4270.1927568913,4,39,15.9659996033
4275.1952850819,3,39,16.6840000153
4279.1895239353,2,39,15.9659996033
4284.2447738648,1,39,13.9940004349
4289.3052148819,0,39,11.2329998016
4297.5235760212,+AC0-1,39,8.2576999664
4301.6968100071,+AC0-2,39,5.5597000122
4305.8110609055,+AC0-3,39,3.4282000065
4310.8106060028,+AC0-4,39,1.9359999895
4314.8107829094,+AC0-5,39,1.0012999773
4318.8106949329,+AC0-6,39,0.4742600024
4322.8395340443,+AC0-7,39,0.2057400048
4326.8444130421,+AC0-8,39,0.0817380026
4331.8205270767,+AC0-9,39,0.0297410004
4336.6564888954,+AC0-10,39,0.0099109001
4339.8455350399,+AC0-11,39,0.0030247001
4343.8454830647,+AC0-12,39,0.00084543
4347.8567960262,+AC0-13,39,0
4351.8779609203,+AC0-14,39,0
4377.8981430531,+AC0-14,40,0
4379.9105789661,+AC0-15,40,0
4380.9185199738,+AC0-15,41,0
4383.9222760201,+AC0-15,42,0
4401.9495918751,+AC0-14,42,0
4404.9643070698,+AC0-13,42,0
4408.9659440518,+AC0-12,42,0.00042307
4411.9661970139,+AC0-11,42,0.0015747
4416.9736468792,+AC0-10,42,0.0053678998
4420.9721360207,+AC0-9,42,0.0167590007
4424.9864490032,+AC0-8,42,0.0479159988
4426.9799149036,+AC0-8,41,0.0585249998
4428.977107048,+AC0-7,41,0.1512500048
4434.035189867,+AC0-6,41,0.3579699993
4438.011674881,+AC0-5,41,0.775940001
4442.0273070335,+AC0-4,41,1.5404000282
4446.0343780518,+AC0-3,41,2.8006000519
4450.0304059982,+AC0-2,41,4.6633000374
4455.0337738991,+AC0-1,41,7.1114001274
4459.042577982,0,41,9.932100296
4467.0561089516,1,41,12.704000473
4472.088613987,2,41,14.8819999695
4476.08020401,3,41,15.9659996033
4481.0759389401,4,41,15.6879997253
4484.0972130299,5,41,14.1180000305
4488.1031250954,6,41,11.6350002289
4492.1318540573,7,41,8.7819004059
4496.1124100685,8,41,6.0706000328
4501.1349930763,9,41,3.8431999683
4504.1458089352,10,41,2.228399992
4509.1640119553,11,41,1.1833000183
4513.1775329113,12,41,0.5754600167
4539.2157480717,12,42,0.6133300066
4543.2055909634,12,43,0.6394900084
4546.2072970867,12,44,0.6522600055
4565.2306509018,11,44,1.2891999483
4569.2434289456,10,44,2.3336000443
4571.2476119995,10,43,2.3489999771
4572.2533628941,9,43,3.9460000992
4576.2607750893,8,43,6.0706000328
4579.2613050938,7,43,8.5532999039
4584.2737379074,6,43,11.0369997025
4588.2743260861,5,43,13.0439996719
4592.286716938,4,43,14.1180000305
4597.306978941,3,43,13.9940004349
4601.3097779751,2,43,12.704000473
4606.295840025,1,43,10.5620002747
4610.3014678955,0,43,8.0427999496
4619.3479120731,+AC0-1,43,5.6087999344
4624.3246638775,+AC0-2,43,3.5822000504
4629.3535170555,+AC0-3,43,2.095400095
4633.3418679237,+AC0-4,43,1.1224999428
4637.3596189022,+AC0-5,43,0.5507100224
4642.3616800308,+AC0-6,43,0.2474499941
4647.3756148815,+AC0-7,43,0.1018299982
4650.3899059296,+AC0-8,43,0.0383780003
4654.4035389423,+AC0-9,43,0.0132470001
4659.4058160782,+AC0-10,43,0.0041875001
4661.4003200531,+AC0-10,42,0.0053678998
4662.4022269249,+AC0-11,42,0.0015747
4667.4170320034,+AC0-12,42,0.00042307
4671.4083380699,+AC0-13,42,0
4676.4273428917,+AC0-14,42,0
4717.4851489067,+AC0-13,42,0
4719.4893269539,+AC0-13,43,0
4720.5306708813,+AC0-12,43,0.00032144
4723.4946510792,+AC0-11,43,0.0012123
4728.4990530014,+AC0-10,43,0.0041875001
4732.5268399716,+AC0-9,43,0.0132470001
4736.5239009857,+AC0-8,43,0.0383780003
4741.544326067,+AC0-7,43,0.1018299982
4745.5308849812,+AC0-6,43,0.2474499941
4750.5483429432,+AC0-5,43,0.5507100224
4754.5592749119,+AC0-4,43,1.1224999428
4758.5582299233,+AC0-3,43,2.095400095
4762.5686080456,+AC0-2,43,3.5822000504
4766.5630629063,+AC0-1,43,5.6087999344
4771.558670044,0,43,8.0427999496
4779.573431015,0,44,7.0027999878
4780.5738039017,1,44,9.3187999725
4784.6006820202,2,44,11.357000351
4788.5962228775,3,44,12.6759996414
4793.6141839027,4,44,12.9580001831
4797.6182799339,5,44,12.1309995651
4802.6812369824,6,44,10.4010000229
4806.6567790508,7,44,8.1674995422
4810.6792888641,8,44,5.8737001419
4815.677697897,9,44,3.8687000275
4819.665487051,10,44,2.3336000443
4824.682831049,11,44,1.2891999483
4847.7264769077,11,43,1.2806999683
4851.7284009457,11,42,1.2446000576
4854.7494180203,11,41,1.1833000183
4875.7850599289,10,41,2.228399992
4879.7907059193,9,41,3.8431999683
4881.77866292,9,42,3.9372999668
4882.7894010544,8,42,6.1377000809
4887.7914299965,7,42,8.7625999451
4891.8165829182,6,42,11.4569997787
4895.8246340752,5,42,13.720000267
4900.8352870941,4,42,15.0469999313
4904.8353710175,3,43,13.9940004349
4908.8434560299,2,43,12.704000473
4913.8659670353,1,43,10.5620002747
4918.8496448994,0,43,8.0427999496
4926.8622989655,+AC0-1,43,5.6087999344
4928.8734118939,+AC0-1,44,4.8196001053
4931.8940479755,+AC0-2,44,3.037899971
4936.9144980908,+AC0-3,44,1.7537000179
4942.8983449936,+AC0-4,44,0.9271299839
4947.938051939,+AC0-5,44,0.4489099979
4952.9169359207,+AC0-6,44,0.1990700066
4956.95814991,+AC0-7,44,0.0808449984
4962.9581820965,+AC0-8,44,0.0300699994
4967.9323689938,+AC0-9,44,0.0102430005
4970.9639868736,+AC0-10,44,0.0031955999
4973.9513220787,+AC0-10,43,0.0041875001
4975.9852309227,+AC0-11,43,0.0012123
4979.9731490612,+AC0-12,43,0.00032144
4984.063024044,+AC0-13,43,0
4988.0431010723,+AC0-14,43,0
4993.0628180504,+AC0-15,43,0
5014.1091198921,+AC0-15,42,0
5018.1340038776,+AC0-15,41,0
5021.1163439751,+AC0-15,40,0
5042.1483879089,+AC0-14,40,0
5045.1693360806,+AC0-13,40,0
5049.170085907,+AC0-12,40,0.00068612
5053.1705539227,+AC0-11,40,0.0024873
5057.1748170853,+AC0-10,40,0.0082582999
5061.169631958,+AC0-9,40,0.0251109991
5065.1946659088,+AC0-8,40,0.0699290037
5070.2240650654,+AC0-7,40,0.1783500016
5074.1880390644,+AC0-6,40,0.4165900052
5079.2051780224,+AC0-5,40,0.8911700249
5083.2035620213,+AC0-4,40,1.7460000515
5088.2100949288,+AC0-3,40,3.1328001022
5092.2071750164,+AC0-2,40,5.1480998993
5096.2176659107,+AC0-1,40,7.7479000092
5100.223140955,0,40,10.6789999008
5109.2631409168,1,40,13.4809999466
5114.2575900555,2,40,15.5850000381
5118.2788178921,3,40,16.5020008087
5122.267152071,4,40,16.0020008087
5127.2767999172,5,40,14.2110004425
5131.2840270996,6,40,11.5579996109
5136.2793769837,7,40,8.6099004745
5140.3209528923,8,40,5.8737001419
5144.3009948731,9,40,3.6698999405
5149.3159809113,10,40,2.0999999046
5153.3102169037,11,40,1.1004999876
5157.3242530823,12,40,0.5281900167
5180.3540818691,12,39,0.4742600024
5183.3689649105,12,38,0.4165900052
5186.351528883,12,37,0.3579699993
5209.4133429527,11,37,0.775940001
5212.4177548885,10,37,1.5404000282
5216.4241008759,9,37,2.8006000519
5219.4230558872,8,37,4.6633000374
5222.4697580338,7,37,7.1114001274
5226.4463090897,6,37,9.932100296
5230.4310529232,5,37,12.704000473
5233.447234869,4,37,14.8819999695
5238.461081028,3,37,15.9659996033
5243.477586031,2,37,15.6879997253
5246.4742670059,1,37,14.1180000305
5250.4762489796,0,37,11.6350002289
5257.4806890488,0,38,11.5579996109
5260.4892010689,+AC0-1,38,8.6099004745
5265.5339779854,+AC0-2,38,5.8737001419
5268.5070478916,+AC0-3,38,3.6698999405
5273.5126860142,+AC0-4,38,2.0999999046
5277.4954428673,+AC0-5,38,1.1004999876
5281.5026130676,+AC0-6,38,0.5281900167
5286.5285310745,+AC0-7,38,0.2321700007
5289.5273740292,+AC0-8,38,0.0934650004
5293.544588089,+AC0-9,38,0.0344600007
5297.5332670212,+AC0-10,38,0.0116360001
5302.5404200554,+AC0-11,38,0.0035981999
5304.5625259876,+AC0-11,39,0.0030247001
5307.5685389042,+AC0-12,39,0.00084543
5311.5828289986,+AC0-13,39,0
5316.5937950611,+AC0-14,39,0
5319.6087679863,+AC0-15,39,0
5324.6063299179,+AC0-16,39,0
5347.6452329159,+AC0-16,38,0
5350.6584050655,+AC0-16,37,0
5353.6621670723,+AC0-15,37,0
5354.6594491005,+AC0-15,36,0
5376.6998970509,+AC0-14,36,0
5379.6786780357,+AC0-13,36,0
5383.6931390762,+AC0-12,36,0.0013862
5387.703068018,+AC0-11,36,0.0047672
5391.7066750527,+AC0-10,36,0.0150149995
5393.7182788849,+AC0-10,37,0.0133640002
5395.7357099056,+AC0-9,37,0.0390589982
5400.7030050755,+AC0-8,37,0.1045499966
5404.7722780705,+AC0-7,37,0.2563099861
5408.7339479923,+AC0-6,37,0.5754600167
5413.7587769032,+AC0-5,37,1.1833000183
5417.7383480072,+AC0-4,37,2.228399992
5422.7390179634,+AC0-3,37,3.8431999683
5425.7502820492,+AC0-2,37,6.0706000328
5430.7907869816,+AC0-1,37,8.7819004059
5434.7927660942,0,37,11.6350002289
5444.8082449436,1,37,14.1180000305
5448.8065619469,2,38,16.0020008087
5452.8022329807,3,38,16.5020008087
5456.8041188717,4,38,15.5850000381
5460.8025150299,5,38,13.4809999466
5465.8071188927,6,38,10.6789999008
5470.8379318714,7,38,7.7479000092
5474.822371006,8,38,5.1480998993
5477.8387348652,9,38,3.1328001022
5481.8408699036,10,38,1.7460000515
5486.8359119892,11,38,0.8911700249
5508.8813159466,11,37,0.775940001
5512.9036800861,11,36,0.6609200239
5515.9059000015,11,35,0.5507100224
5536.9494669437,10,35,1.1224999428
5539.9319958687,9,35,2.095400095
5543.9649698734,8,35,3.5822000504
5546.9585928917,7,35,5.6087999344
5550.9843780994,7,36,6.3853998184
5551.9762690067,6,36,9.0363998413
5556.9636280537,5,36,11.7119998932
5560.9856538773,4,36,13.9020004272
5565.9892270565,3,36,15.1129999161
5569.0194978714,2,36,15.0469999313
5574.0097389221,1,36,13.720000267
5578.0352809429,0,36,11.4569997787
5586.0329399109,+AC0-1,36,8.7625999451
5591.0460410118,+AC0-2,36,6.1377000809
5595.0480139256,+AC0-3,36,3.9372999668
5599.0726380348,+AC0-4,37,2.228399992
5604.0528080463,+AC0-5,37,1.1833000183
5608.0737030506,+AC0-6,37,0.5754600167
5612.0718019009,+AC0-7,37,0.2563099861
5616.0902240276,+AC0-8,37,0.1045499966
5620.0879809857,+AC0-9,37,0.0390589982
5625.0986800194,+AC0-10,37,0.0133640002
5629.0960769653,+AC0-11,37,0.0041875001
5633.1085970402,+AC0-12,37,0.0012017
5636.1151020527,+AC0-13,37,0
5641.1095318794,+AC0-14,37,0
5645.1722340584,+AC0-15,37,0
5648.1440300942,+AC0-16,38,0
5653.1540460587,+AC0-17,38,0
5677.1784520149,+AC0-17,37,0
5681.1745800972,+AC0-17,36,0
5684.1883420944,+AC0-17,35,0
5705.2337529659,+AC0-16,35,0
5709.2342610359,+AC0-15,35,0
5712.2358109951,+AC0-14,35,0
5715.2242450714,+AC0-13,35,0
5720.2440330982,+AC0-12,35,0.0015644
5724.2468190193,+AC0-11,35,0.0053093
5729.2415010929,+AC0-10,35,0.0165030006
5730.2390139103,+AC0-10,36,0.0150149995
5733.2541899681,+AC0-9,36,0.0433089994
5738.2410819531,+AC0-8,36,0.1144099981
5742.2865800858,+AC0-7,36,0.2768000066
5747.2733459473,+AC0-6,36,0.6133300066
5751.2887918949,+AC0-5,36,1.2446000576
5755.3247640133,+AC0-4,36,2.3131999969
5760.3244869709,+AC0-3,36,3.9372999668
5765.3266370297,+AC0-2,36,6.1377000809
5770.3229598999,+AC0-1,36,8.7625999451
5773.3363258839,0,37,11.6350002289
5781.3578789234,1,37,14.1180000305
5785.3732039929,2,37,15.6879997253
5790.3792629242,3,37,15.9659996033
5794.3651559353,4,37,14.8819999695
5798.3735210896,5,37,12.704000473
5803.3815550804,6,37,9.932100296
5807.4123239517,7,37,7.1114001274
5812.4238340855,8,37,4.6633000374
5815.4414529801,8,38,5.1480998993
5816.4055058956,9,38,3.1328001022
5838.4554018974,9,37,2.8006000519
5841.4676680565,9,36,2.4491999149
5845.4857769013,9,35,2.095400095
5869.5114920139,8,35,3.5822000504
5872.5107600689,7,35,5.6087999344
5875.531840086,6,35,8.0427999496
5879.5399689674,5,35,10.5620002747
5882.5435400009,4,35,12.704000473
5886.5347869396,3,35,13.9940004349
5890.5302200317,2,35,14.1180000305
5896.5417220593,1,35,13.0439996719
5899.5642130375,0,35,11.0369997025
5908.5877220631,+AC0-1,35,8.5532999039
5911.573857069,+AC0-2,35,6.0706000328
5916.5898258686,+AC0-3,35,3.9460000992
5919.5781610012,+AC0-4,36,2.3131999969
5923.5825040341,+AC0-5,36,1.2446000576
5928.6075050831,+AC0-6,36,0.6133300066
5931.5918500424,+AC0-7,36,0.2768000066
5936.5972850323,+AC0-8,36,0.1144099981
5941.6057479382,+AC0-9,36,0.0433089994
5946.6166079044,+AC0-10,36,0.0150149995
5950.6299080849,+AC0-11,36,0.0047672
5954.6446158886,+AC0-12,36,0.0013862
5959.659044981,+AC0-13,36,0
5964.6594450474,+AC0-14,36,0
5968.6503760815,+AC0-15,37,0
5971.661386013,+AC0-16,37,0
5976.718075037,+AC0-17,37,0
5980.6765079498,+AC0-18,37,0
5984.7100949287,+AC0-19,37,0
6009.7248570919,+AC0-19,36,0
6013.7572369576,+AC0-19,35,0
6016.7774560452,+AC0-19,34,0
6018.7653930187,+AC0-18,34,0
6039.7995069027,+AC0-17,34,0
6042.8010470867,+AC0-16,34,0
6046.7950160503,+AC0-15,34,0
6048.8130059242,+AC0-15,35,0
6050.8130469322,+AC0-14,35,0
6055.8146920204,+AC0-13,35,0
6059.8415188789,+AC0-12,35,0.0015644
6063.8305389881,+AC0-11,35,0.0053093
6067.8321180344,+AC0-10,35,0.0165030006
6072.8516449928,+AC0-9,35,0.0469780006
6076.8509368897,+AC0-8,35,0.1224799976
6080.8665459156,+AC0-7,35,0.2924399972
6084.8675460816,+AC0-7,36,0.2768000066
6085.8773159981,+AC0-6,36,0.6133300066
6089.8842940331,+AC0-5,36,1.2446000576
6093.887059927,+AC0-4,36,2.3131999969
6098.9123768807,+AC0-3,36,3.9372999668
6102.9217948914,+AC0-2,36,6.1377000809
6107.927697897,+AC0-1,36,8.7625999451
6111.9408409596,0,36,11.4569997787
6120.9460949898,1,36,13.720000267
6121.9319698811,1,37,14.1180000305
6125.9537658691,2,37,15.6879997253
6128.9668068886,3,37,15.9659996033
6132.9865939617,4,37,14.8819999695
6136.9873709679,5,37,12.704000473
6140.9742438793,6,37,9.932100296
6145.9844779968,7,37,7.1114001274
6171.0545039177,7,36,6.3853998184
6173.0412509441,8,36,4.1322999001
6174.042304039,8,35,3.5822000504
6178.044383049,8,34,3.037899971
6196.0890848637,7,34,4.8196001053
6200.0933959484,6,34,7.0027999878
6203.0895419121,5,34,9.3187999725
6207.083313942,4,34,11.357000351
6210.1075389385,3,34,12.6759996414
6213.1939780712,2,34,12.9580001831
6216.19520998,2,35,14.1180000305
6218.1955499649,1,35,13.0439996719
6222.2213969231,0,35,11.0369997025
6230.2169709206,+AC0-1,35,8.5532999039
6234.2166938782,+AC0-2,35,6.0706000328
6239.2301330566,+AC0-3,35,3.9460000992
6244.2426838875,+AC0-4,35,2.3489999771
6248.269258976,+AC0-5,35,1.2806999683
6251.2625670433,+AC0-6,35,0.6394900084
6255.2858409882,+AC0-7,35,0.2924399972
6260.2740159035,+AC0-8,35,0.1224799976
6264.2719869614,+AC0-9,36,0.0433089994
6268.2818028927,+AC0-10,36,0.0150149995
6272.2949819565,+AC0-11,36,0.0047672
6277.3041520119,+AC0-12,36,0.0013862
6281.3141739369,+AC0-13,36,0
6285.3023889065,+AC0-14,36,0
6291.3420600891,+AC0-15,36,0
6295.351418972,+AC0-16,36,0
6299.3502268791,+AC0-17,36,0
6304.3703069687,+AC0-18,36,0
6308.3592438698,+AC0-19,36,0
6312.3828868866,+AC0-20,36,0
6313.3881080151,+AC0-20,37,0
6317.3963038921,+AC0-21,37,0
6339.4266359806,+AC0-21,36,0
6342.4385209084,+AC0-21,35,0
6344.4583649635,+AC0-20,35,0
6346.4554810524,+AC0-20,34,0
6369.4716200829,+AC0-19,34,0
6372.4798328877,+AC0-18,34,0
6375.4845840931,+AC0-17,34,0
6379.4985630512,+AC0-16,34,0
6384.5149099827,+AC0-15,34,0
6389.5000538826,+AC0-14,34,0
6392.4911429882,+AC0-13,35,0
6396.5171539784,+AC0-12,35,0.0015644
6400.5069499016,+AC0-11,35,0.0053093
6405.5380499363,+AC0-10,35,0.0165030006
6409.5319778919,+AC0-9,35,0.0469780006
6413.558672905,+AC0-8,35,0.1224799976
6418.5565440655,+AC0-7,35,0.2924399972
6423.553399086,+AC0-6,35,0.6394900084
6426.5709159374,+AC0-5,35,1.2806999683
6430.5627140999,+AC0-4,35,2.3489999771
6431.5953330994,+AC0-4,36,2.3131999969
6434.6132528782,+AC0-3,36,3.9372999668
6439.5941989422,+AC0-2,36,6.1377000809
6443.6256520748,+AC0-1,36,8.7625999451
6447.6187059879,0,36,11.4569997787
6456.6531078816,1,36,13.720000267
6460.6353039742,2,36,15.0469999313
6464.6426398754,3,36,15.1129999161
6468.6629829407,4,36,13.9020004272
6471.6557040215,4,37,14.8819999695
6472.667855978,5,37,12.704000473
6477.659993887,6,37,9.932100296
6499.715626955,6,36,9.0363998413
6502.7031068802,6,35,8.0427999496
6505.7085399628,6,34,7.0027999878
6529.7533919811,5,34,9.3187999725
6532.7589159012,4,34,11.357000351
6536.7643959522,3,34,12.6759996414
6539.7692101002,2,34,12.9580001831
6542.7768900395,1,34,12.1309995651
6547.7945840359,0,34,10.4010000229
6555.8003480435,+AC0-1,34,8.1674995422
6559.7960400581,+AC0-2,34,5.8737001419
6564.8273820877,+AC0-3,34,3.8687000275
6568.8280119896,+AC0-4,34,2.3336000443
6572.844894886,+AC0-5,34,1.2891999483
6576.8499190807,+AC0-6,34,0.6522600055
6577.8320910931,+AC0-6,35,0.6394900084
6581.8518600464,+AC0-7,35,0.2924399972
6584.8497209549,+AC0-8,35,0.1224799976
6588.8791558743,+AC0-9,35,0.0469780006
6593.8660070896,+AC0-10,35,0.0165030006
6596.867618084,+AC0-11,35,0.0053093
6602.8769900799,+AC0-12,35,0.0015644
6605.8821930885,+AC0-13,35,0
6610.9210119248,+AC0-14,35,0
6614.8900818825,+AC0-15,35,0
6619.9268438816,+AC0-16,35,0
6625.913752079,+AC0-17,35,0
6627.9186990261,+AC0-17,36,0
6629.9194560051,+AC0-18,36,0
6635.9475569725,+AC0-19,36,0
6639.9603800774,+AC0-20,36,0
6643.9505620003,+AC0-21,36,0
6647.9407019615,+AC0-22,36,0
6674.981908083,+AC0-22,35,0
6677.9822490215,+AC0-22,34,0
6680.981637001,+AC0-22,33,0
6701.0690150261,+AC0-21,33,0
6705.0310080052,+AC0-20,33,0
6708.0504989624,+AC0-19,33,0
6711.0394470692,+AC0-18,34,0
6715.0425069332,+AC0-17,34,0
6720.0621130467,+AC0-16,34,0
6725.0628950596,+AC0-15,34,0
6729.0599870682,+AC0-14,34,0
6734.0815620422,+AC0-13,34,0
6738.0898509026,+AC0-12,34,0.001727
6742.1009299755,+AC0-11,34,0.0057843998
6747.131123066,+AC0-10,35,0.0165030006
6750.1034610272,+AC0-9,35,0.0469780006
6755.1269590855,+AC0-8,35,0.1224799976
6759.1247990131,+AC0-7,35,0.2924399972
6764.11480093,+AC0-6,35,0.6394900084
6769.1223680973,+AC0-5,35,1.2806999683
6773.1341068745,+AC0-4,35,2.3489999771
6777.1454739571,+AC0-3,35,3.9460000992
6781.1533889771,+AC0-2,35,6.0706000328
6783.1746969223,+AC0-2,36,6.1377000809
6785.1803998947,+AC0-1,36,8.7625999451
6790.1842870712,0,36,11.4569997787
6798.1803469658,1,36,13.720000267
6803.199393034,2,36,15.0469999313
6807.2128100395,3,36,15.1129999161
6812.2057988644,4,36,13.9020004272
6836.2502939701,4,35,12.704000473
6840.2467360497,4,34,11.357000351
6841.2504060268,5,34,9.3187999725
6843.2607638836,5,33,8.0427999496
6862.261961937,4,33,9.932100296
6865.2782530785,3,33,11.2329998016
6869.2999219894,2,33,11.6350002289
6872.2994248867,1,33,11.0369997025
6875.3307719231,0,33,9.5888996124
6883.3236129284,+AC0-1,33,7.6296000481
6884.301815033,+AC0-1,34,8.1674995422
6887.3050370216,+AC0-2,34,5.8737001419
6891.3135418892,+AC0-3,34,3.8687000275
6896.3362770081,+AC0-4,34,2.3336000443
6900.32782197,+AC0-5,34,1.2891999483
6904.3346099854,+AC0-6,34,0.6522600055
6909.3694720268,+AC0-7,34,0.3022400141
6914.355175972,+AC0-8,34,0.1282600015
6919.3748800755,+AC0-9,34,0.0498499982
6922.369396925,+AC0-10,34,0.0177439991
6928.3759288788,+AC0-11,34,0.0057843998
6931.4161040783,+AC0-12,34,0.001727
6932.3965668678,+AC0-12,35,0.0015644
6937.382183075,+AC0-13,35,0
6940.3926370144,+AC0-14,35,0
6946.3977150917,+AC0-15,35,0
6950.4106450081,+AC0-16,35,0
6954.431055069,+AC0-17,35,0
6958.4218640328,+AC0-18,35,0
6963.431953907,+AC0-19,35,0
6968.4360120297,+AC0-20,35,0
6972.446228981,+AC0-21,35,0
6976.4738740921,+AC0-22,35,0
6981.4815049172,+AC0-23,35,0
6982.4856469631,+AC0-23,36,0
6984.480793953,+AC0-24,36,0
7009.4942228794,+AC0-24,35,0
7012.5109839439,+AC0-24,34,0
7016.531981945,+AC0-24,33,0
7037.5640790463,+AC0-23,33,0
7040.5616879463,+AC0-22,33,0
7043.5560560227,+AC0-21,33,0
7047.5567650795,+AC0-20,33,0
7051.5910151005,+AC0-19,33,0
7056.5781109333,+AC0-18,34,0
7060.585422039,+AC0-17,34,0
7064.5924479961,+AC0-16,34,0
7069.62824893,+AC0-15,34,0
7073.6026930809,+AC0-14,34,0
